g_Escherichia-Shigella;g_Akkermansia;f_[Eubacterium] coprostanoligenes group;g_Gemmiger;g_UCG-002;g_Agathobacter;g_Faecalibacterium;o_Clostridia UCG-014;g_Blautia;g_Alistipes;g_Dialister;g_Bacteroides;g_CAG-352;g_Streptococcus;g_Romboutsia;g_Parabacteroides;g_Dorea;g_Catenibacterium;g_Bifidobacterium;g_Collinsella;g_Erysipelotrichaceae UCG-003;f_Ruminococcaceae;g_Anaerobutyricum;g_Lachnospiraceae NK4A136 group;g_Fusicatenibacter;g_Anaerostipes;g_Christensenellaceae R-7 group;g_Monoglobus;g_Coprococcus;g_Clostridium;g_Ruminococcus;g_Mediterraneibacter;g_Intestinibacter;g_Segatella;g_Holdemanella;g_Roseburia;g_Phascolarctobacterium;g_[Eubacterium] ruminantium group;g_Enterococcus;g_[Eubacterium] eligens group;g_NK4A214 group;g_UCG-005;f_Eggerthellaceae;g_[Eubacterium] siraeum group;g_[Ruminococcus] gnavus group;g_Odoribacter;g_Slackia;g_Lachnospira;f_Lachnospiraceae;g_[Ruminococcus] gauvreauii group;g_UCG-003;f_Christensenellaceae;f_Prevotellaceae;g_Enterobacter;g_Ligilactobacillus;g_Weissella;g_[Eubacterium] xylanophilum group;g_Fusobacterium;g_Ruthenibacterium;f_Erysipelotrichaceae;g_Haemophilus;g_Klebsiella;g_Paraprevotella;g_Solobacterium;f_Muribaculaceae;g_Terrisporobacter;g_Enterocloster;g_Acutalibacter;g_Lachnospiraceae UCG-010;g_Lactococcus;g_Limosilactobacillus;g_Desulfovibrio;g_Barnesiella;g_Family XIII AD3011 group;g_Adlercreutzia;g_[Eubacterium] ventriosum group;g_Senegalimassilia;g_CAG-56;g_Veillonella;g_Agathobaculum;g_Lactobacillus;o_RF39;g_Lachnospiraceae ND3007 group;g_Intestinimonas;g_Howardella;g_CAG-873;o_Chloroplast;g_Rikenellaceae RC9 gut group;o_Bacteroidales;g_Tyzzerella;g_Prevotella;g_Lachnospiraceae NK3A20 group;g_Raoultella;g_Catenisphaera;g_Candidatus Saccharimonas;g_Turicibacter;f_Gastranaerophilaceae;g_Megasphaera;g_Bilophila;g_Prevotellaceae UCG-003;g_Megamonas;f_Enterobacteriaceae;g_Sutterella;g_Negativibacillus;f_Tannerellaceae;g_Oscillibacter;g_Faecalimonas;g_Prevotellaceae NK3B31 group;g_HT002;f_Veillonellaceae;g_Zag_111;f_Oscillospiraceae;g_CAG-196;f_Coriobacteriales Incertae Sedis;g_Succinivibrio;g_Parasutterella;f_UCG-010;g_Latilactobacillus;g_Massiliprevotella;g_Thomasclavelia;f_Anaerovoracaceae;o_Rhodospirillales;g_Rothia;g_TM7x;g_Eisenbergiella;o_Izemoplasmatales;o_Lactobacillales;g_Peptococcus;g_Lachnospiraceae UCG-004;g_Pseudomonas;g_Colidextribacter;g_Gemella;g_Butyricimonas;g_Mogibacterium;g_Marvinbryantia;g_Lachnospiraceae UCG-003;g_Erysipelotrichaceae UCG-006;f_Lactobacillaceae;g_Olsenella;g_Coprobacillus;g_Coprobacter;g_Eggerthella;f_Sphingomonadaceae;g_Leyella;g_Mitsuokella;g_Tractidigestivibacter;f_Mitochondria;g_DTU089;g_[Bacteroides] pectinophilus group;g_Lancefieldella;g_Lachnospiraceae FCS020 group;o_Clostridia vadinBB60 group;g_Novosphingobium;g_Flavonifractor;g_Holdemania;g_UCG-009;g_Lacticaseibacillus;g_Family XIII UCG-001;f_Peptococcaceae;g_Anaeroplasma;g_Coriobacteriaceae UCG-003;g_Acidaminococcus;f_p-2534-18B5 gut group;c_Bacteroidia;g_Fenollaria;g_Citrobacter;g_Hungatella;g_Defluviitaleaceae UCG-011;g_[Clostridium] innocuum group;g_Oribacterium;g_Helicobacter;g_Succiniclasticum;c_Clostridia;g_Fournierella;g_Pyramidobacter;g_Lactiplantibacillus;g_Allobaculum;g_Leuconostoc;o_Oscillospirales;g_GCA-900066575;g_Parolsenella;f_Barnesiellaceae;g_Schaalia;g_UC5-1-2E3;g_Extibacter;g_[Eubacterium] brachy group;g_Pseudoprevotella;g_Asaccharobacter;g_Pediococcus;g_Hydrogenoanaerobacterium;g_Hydrotalea;g_Sellimonas;g_Victivallis;g_Chlamydia;g_Oxalobacter;g_Allisonella;g_Gordonibacter;o_DTU014;g_Pygmaiobacter;o_Coriobacteriales;g_Paeniclostridium;f_Fusobacteriaceae;g_Porphyromonas;g_Cutibacterium;o_Burkholderiales;g_Epulopiscium;f_Desulfovibrionaceae;g_Aminicella;g_Staphylococcus;g_Lachnoclostridium;g_Oscillospira;g_Prevotellaceae UCG-001;g_Salmonella;f_vadinBE97;f_Saccharimonadaceae;g_Sphingomonas;g_Elusimicrobium;g_UCG-004;o_Saccharimonadales;f_Selenomonadaceae;g_Christensenella;g_Erysipelotrichaceae UCG-009;g_Abiotrophia;g_Lachnospiraceae NK4B4 group;g_Sarcina;g_Corynebacterium;g_Anaerovibrio;g_Cloacibacillus;g_Methylobacterium;g_Scardovia;g_Treponema;g_Quinella;g_UCG-008;g_Faecalicatena;g_Xylanibacter;f_Bacteroidales RF16 group;g_Parvimonas;g_Frisingicoccus;g_Asteroleplasma;g_Alloscardovia;g_Massiliomicrobiota;g_Hoylesella;g_Ezakiella;g_Shuttleworthia;f_Butyricicoccaceae;g_Candidatus Soleaferrea;g_Butyribacter;g_Brucella;g_U29-B03;f_Atopobiaceae;g_Stenotrophomonas;f_Puniceicoccaceae;p_Bacillota;o_Enterobacterales;g_Cellulosilyticum;g_Anaerotruncus;g_Cardiobacterium;g_Campylobacter;g_Faecalitalea;g_Peptostreptococcus;g_Phocea;g_Ruminiclostridium;g_Gabonibacter;g_Peptoniphilus;c_Alphaproteobacteria;g_Actinomyces;g_Prevotellaceae UCG-004;f_Pasteurellaceae;g_Granulicatella;f_Rikenellaceae;g_Denitrobacterium;g_UCG-007;g_Eubacterium;g_Propionibacterium;g_Lysinibacillus;g_Enteroscipio;g_Hafnia-Obesumbacterium;g_Anaerofilum;g_Faecalicoccus;g_Acetanaerobacterium;g_Mucispirillum;g_Dielma;g_p-1088-a5 gut group;g_Fannyhessea;g_Syntrophococcus;g_Sphingobium;g_Proteus;f_Spirochaetaceae;f_Yersiniaceae;g_CHKCI002;g_dgA-11 gut group;g_Desulfitibacter;f_Micrococcaceae;g_Turicimonas;g_S5-A14a;g_Comamonas;g_Companilactobacillus;f_Victivallaceae;k_Bacteria;g_[Clostridium] methylpentosum group;f_Peptostreptococcaceae;g_Mailhella;g_Fibrobacter;g_Anaerofustis;g_Levilactobacillus;g_Harryflintia;g_Anaeroglobus;o_Peptostreptococcales-Tissierellales;g_Pseudoramibacter;f_Erysipelatoclostridiaceae;g_Negativicoccus;g_Lautropia;g_Cellulosimicrobium;g_GCA-900066755;o_Rickettsiales;g_Pseudoflavonifractor;g_Arcobacter;g_Berryella;g_Atopobium;g_Anaerobiospirillum;g_V9D2013 group;o_Veillonellales-Selenomonadales;g_Cryptobacterium;g_Longibaculum;g_Aeromonas;g_Finegoldia;g_Fructilactobacillus;g_Caproiciproducens;f_Staphylococcaceae;g_Aerococcus;c_Actinobacteria;g_Cetobacterium;c_Bacilli;g_Paludicola;f_Bifidobacteriaceae;g_Criibacterium;g_Phocaeicola;g_Raoultibacter;g_Faecalibaculum;g_Rodentibacter;g_Liquorilactobacillus;NA;c_Gammaproteobacteria;f_Syntrophomonadaceae;f_Sutterellaceae;g_Amedibacillus;g_Rikenella;g_Catenibacillus;g_Mammaliicoccus;g_Lachnoanaerobaculum;g_Dubosiella;f_Actinomycetaceae;g_Lawsonella;f_Microbacteriaceae;g_Enhydrobacter;g_Parascardovia;g_Eikenella;f_Acidaminococcaceae;Eukaryota;g_Acetitomaculum;g_Merdibacter;g_Papillibacter;g_Acinetobacter;g_Facklamia;f_UCG-011;g_Brachyspira;f_Neisseriaceae;g_F0332;g_Phoenicibacter;g_Desulfocucumis;g_[Eubacterium] oxidoreducens group;g_Subdoligranulum;g_Leptotrichia;g_Cloacibacterium;g_Anaerovorax;f_Enterococcaceae;g_Jeotgalicoccus;g_Lachnospiraceae NC2004 group;p_Pseudomonadota;f_Coriobacteriaceae;f_Succinivibrionaceae;o_WCHB1-41;o_Erysipelotrichales;g_Coriobacteriaceae UCG-002;g_Chryseobacterium;g_Hornefia;k_Eukaryota;g_Shouchella;g_Lawsonia;g_Legionella;g_Pseudoleptotrichia;Archaea;p_Actinomycetota;g_Neisseria;g_Fretibacterium;f_Oxalobacteraceae
65;215;946;720;1185;252;6389;919;171;3406;0;10161;0;58;65;1011;74;0;54;0;53;1005;34;603;0;71;295;340;252;92;444;59;53;40;0;750;589;383;0;156;59;111;0;409;0;392;0;0;508;0;113;90;0;0;0;0;78;0;18;0;94;0;0;0;0;0;82;20;205;60;0;0;397;54;0;68;0;31;352;144;13;198;20;14;0;0;399;0;0;57;0;0;0;0;0;80;0;0;20;0;0;0;0;0;0;0;0;14;0;0;0;35;0;75;0;187;227;0;0;0;0;0;0;0;0;3;0;0;0;0;39;0;25;0;0;0;0;0;0;0;63;0;0;0;0;0;0;5;0;0;0;0;0;0;0;18;0;78;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;51;1489;96;4138;144;4427;2876;135;303;74;2089;25;31;166;288;63;666;319;223;9;1435;46;279;76;20;3281;174;443;79;238;54;0;177;82;231;501;13;0;534;175;383;0;312;0;25;0;98;447;0;60;28;793;0;70;0;0;0;10;0;0;0;46;0;3230;0;0;43;6;0;0;0;23;13;53;28;51;0;0;13;60;246;68;0;0;0;0;1370;0;11;0;0;0;0;333;23;0;0;11;237;0;0;14;0;0;43;0;5;16;0;19;49;17;3;0;0;34;0;0;0;36;12;0;0;0;0;0;0;0;0;0;5;19;14;0;54;0;0;0;0;0;0;0;82;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;15;0;0;0;0;0;27;32;0;7;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;3;10;0;7;0;0;0;0;0;0;0;0;0;0;0;0;23;11;0;0;16;15;0;0;0;0;0;0;0;0;9;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;35;2885;545;52;6384;2470;25;1129;118;56;2878;0;1179;90;514;277;1087;4036;370;81;2681;87;237;645;118;91;1274;265;0;14;111;0;110;1645;316;66;0;0;91;0;25;33;2;142;82;0;330;1379;45;43;0;86;0;931;80;8;53;0;4;20;0;0;0;31;0;23;52;24;0;0;0;202;11;0;63;35;0;48;9;38;12;145;0;0;0;77;62;0;22;0;0;0;66;149;16;0;0;25;93;0;0;228;0;0;0;0;4;75;0;0;6;0;4;0;0;0;0;0;26;0;5;0;0;0;0;0;0;23;0;31;9;62;0;0;0;0;0;0;0;71;0;9;10;0;0;22;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;19;13;0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;4;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;46;1599;530;2230;5472;3648;727;355;0;0;97;4571;205;1514;55;371;3204;640;0;100;391;133;400;78;76;302;114;188;87;93;236;18;765;0;150;133;210;0;69;260;192;128;34;0;0;80;40;803;48;29;46;195;0;15;0;35;0;0;0;51;0;14;0;386;37;42;8;0;0;0;0;0;79;240;16;259;0;16;31;17;2894;125;24;98;0;0;55;0;0;0;0;0;0;38;58;0;0;17;10;0;0;0;0;0;18;14;0;6;0;163;17;0;9;0;32;474;0;0;0;12;88;0;9;0;0;0;0;0;0;41;0;2;25;0;0;0;0;0;0;0;0;7;367;0;0;0;0;0;0;15;36;0;0;0;0;0;0;25;0;0;0;12;0;8;0;0;8;0;0;0;0;87;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;0;0;36;0;0;0;0;0;0;7;0;0;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;3681;659;1984;1193;279;2385;3828;1080;1500;29;2318;0;39;34;265;298;0;368;236;278;1898;97;391;53;460;984;1008;197;0;201;87;0;44;25;296;70;243;0;82;163;167;61;101;0;35;62;0;631;75;62;61;1190;0;20;1575;55;18;16;0;0;0;23;0;2;0;0;71;30;14;99;52;15;57;35;233;103;0;104;61;9;734;19;19;0;0;196;13;0;0;0;0;0;0;35;0;0;0;0;8;0;0;5;0;12;0;0;0;0;0;10;31;53;4;0;0;416;0;4;0;0;212;30;0;8;0;0;0;0;0;27;0;72;23;14;21;0;0;0;0;22;0;0;0;0;0;33;0;14;0;0;4;0;0;0;0;0;0;9;19;0;0;0;37;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;0;0;0;0;0;0;59;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4035;16;14;0;0;1868;49;3;4013;296;615;3433;12;147;572;349;681;0;0;107;231;0;472;0;0;153;0;0;1265;0;0;5347;0;0;0;0;0;0;0;0;0;0;0;0;460;21;0;0;377;0;0;0;0;0;0;0;0;7218;0;0;0;30;0;0;0;0;367;490;0;16;0;0;0;0;0;225;0;57;15;122;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;0;15;274;0;0;0;0;14;0;0;0;234;0;0;0;0;0;0;0;42;0;0;0;0;157;0;14;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;31;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;20;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7460;457;295;209;677;145;288;12823;1070;200;34;231;78;517;1010;28;171;50;298;318;206;638;1038;0;20;181;2440;86;129;306;68;32;0;100;83;0;9;17;0;9;266;153;328;29;0;6;106;0;402;40;0;360;71;0;33;2;15;0;13;27;43;28;0;24;19;0;0;0;0;20;20;0;0;106;166;9;0;18;0;0;17;2654;0;0;20;0;704;56;0;5;0;9;0;0;47;0;8;0;0;11;0;0;0;0;0;0;28;0;19;0;0;0;185;27;5;0;82;0;0;68;62;0;16;0;0;12;11;0;0;0;7;6;0;98;110;0;0;0;0;0;0;82;27;0;0;0;284;0;6;18;38;16;46;0;0;0;0;0;0;0;0;0;4;0;18;0;0;0;0;0;13;0;32;0;0;0;0;0;0;0;0;0;57;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
15;10;1047;141;3067;2005;8332;0;494;267;4;1683;3138;404;46;267;278;1956;1004;0;209;1336;286;0;1878;56;166;152;529;0;3256;82;0;43;198;0;964;0;6;62;557;411;176;95;0;19;44;35;217;36;47;0;28;372;16;0;118;0;8;0;7;0;0;0;30;0;4;96;13;6;0;0;25;73;87;35;75;0;7;0;9;8;19;43;76;0;0;27;6;0;28;0;0;0;48;0;0;0;298;6;0;251;0;0;0;34;0;0;0;0;0;40;0;10;0;0;39;0;0;0;13;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;5;0;0;0;9;51;0;0;0;0;0;5;0;0;0;0;10;0;0;9;0;2;0;0;0;0;0;0;0;0;5;7;0;0;13;0;0;0;5;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;13;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;177;272;629;870;195;3805;608;125;203;0;10257;0;24;0;697;16;0;0;0;43;368;25;1824;71;16;326;11;107;0;164;60;0;1689;11;0;1382;1595;0;959;52;101;0;242;0;63;11;87;1844;16;375;6;0;0;0;0;151;0;12;0;22;0;475;0;1108;0;111;14;151;0;0;0;18;6;0;10;0;0;0;14;0;0;32;13;0;0;0;0;4;0;0;0;0;0;0;0;0;0;62;0;0;0;660;10;0;18;0;913;0;0;7;39;0;0;0;15;63;0;0;0;0;212;0;0;0;0;0;25;85;0;38;0;122;0;0;594;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;13;0;0;0;0;0;0;0;0;0;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2792;3693;2232;244;1658;572;770;8144;97;1060;318;2681;33;36;77;259;72;0;666;224;220;2350;40;22;64;39;859;126;340;93;69;62;18;108;0;103;143;94;0;23;180;290;0;87;17;196;0;0;106;18;22;71;133;0;46;0;0;0;509;0;0;0;0;0;83;0;0;51;0;0;0;20;283;16;0;423;0;36;0;0;44;673;80;18;0;0;0;98;0;0;7;0;0;0;121;0;0;0;0;65;0;0;0;0;0;24;0;5;11;0;0;0;0;27;297;15;618;0;0;41;19;14;0;27;0;7;0;0;0;0;24;0;45;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;13;26;0;0;0;0;0;0;17;0;0;0;16;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;18;0;0;0;0;0;5;0;0;0;8;0;3;0;23;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;10;6;0;0;0;7;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;84;305;1599;3672;76;1269;8468;3218;360;0;673;0;1270;99;146;330;0;0;0;84;805;377;179;41;920;892;649;151;119;187;57;13;560;16;73;26;0;0;0;448;94;347;93;0;0;258;12;715;39;0;9;0;0;13;0;0;0;72;0;0;0;0;0;2265;0;0;47;33;0;17;120;9;44;0;16;213;0;13;119;0;800;0;0;92;0;12;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;305;135;0;24;0;0;127;0;0;0;0;14;38;44;0;0;13;0;0;0;44;31;0;0;155;0;0;0;0;0;0;0;0;0;0;44;0;0;135;0;22;0;0;0;17;0;0;0;68;0;0;0;0;21;0;0;0;8;0;13;0;0;14;0;0;0;0;0;11;0;0;3;29;0;0;0;0;0;0;0;0;0;0;0;9;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;14;467;385;404;2143;1620;13930;1104;0;2105;165;369;156;163;27;309;619;1650;0;35;305;368;53;54;178;57;67;284;1473;13;159;0;915;122;173;0;0;0;663;43;21;504;9;0;0;333;12;255;35;0;0;297;0;52;0;25;0;0;0;11;0;5;326;0;0;0;0;0;0;0;11;0;23;154;11;234;0;0;118;0;582;0;0;115;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;51;0;62;0;0;0;0;0;27;33;0;0;6;52;0;0;17;0;0;0;26;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;20;0;0;0;0;2;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
