g_Escherichia/Shigella;g_Akkermansia;f_Oscillospiraceae;g_Vescimonas;g_Agathobacter;g_Faecalibacterium;o_Eubacteriales;g_Blautia;g_Alistipes;g_Gemmiger;g_Dialister;g_Phocaeicola;g_Ruminococcoides;g_Streptococcus;g_Romboutsia;g_Bacteroides;g_Parabacteroides;g_Dorea;g_Catenibacterium;g_Bifidobacterium;g_Collinsella;g_Faecalibacillus;g_Anaerobutyricum;p_Bacillota;f_Lachnospiraceae;g_Fusicatenibacter;g_Anaerostipes;g_Coprococcus;g_Clostridium_sensu_stricto;g_Hominimerdicola;g_Mediterraneibacter;f_Peptostreptococcaceae;g_Segatella;g_Holdemanella;g_Roseburia;g_Phascolarctobacterium;g_Enterococcus;g_Lachnospira;f_Christensenellaceae;k_Bacteria;g_Solibaculum;g_Gallintestinimicrobium;f_Eggerthellaceae;c_Clostridia;g_Odoribacter;g_Slackia;g_Oscillibacter;f_Prevotellaceae;g_Prevotellamassilia;g_Enterobacter;g_Ligilactobacillus;g_Butyrivibrio;g_Weissella;g_Fusobacterium;g_Ruthenibacterium;f_Erysipelotrichaceae;g_Haemophilus;g_Klebsiella;g_Paraprevotella;f_Muribaculaceae;g_Neglecta;g_Anaerotignum;g_Lactococcus;g_Limosilactobacillus;f_Desulfovibrionaceae;g_Barnesiella;g_Lentihominibacter;g_Ellagibacter;g_Senegalimassilia;g_Veillonella;g_Agathobaculum;g_Lactobacillus;g_Anthropogastromicrobium;g_Howardella;g_Paramuribaculum;f_Streptophyta;o_Bacteroidales;p_Bacteroidota;f_Enterobacteriaceae;p_Candidatus_Saccharibacteria;g_Turicibacter;g_Megasphaera;g_Bilophila;g_Megamonas;g_Sutterella;o_Negativibacillus;g_Desulfovibrio;g_Muribaculum;g_Leyella;g_Xylanibacter;g_Enterocloster;c_Coriobacteriia;g_Duncaniella;f_Eubacteriales_incertae_sedis_XIII;g_Succinivibrio;g_Parasutterella;g_Jutongia;g_Latilactobacillus;g_Massiliprevotella;g_Thomasclavelia;g_Ruminococcus;c_Alphaproteobacteria;g_Rothia;g_Eisenbergiella;g_Huintestinicola;g_Granulicatella;g_Peptococcus;g_Pseudomonas;g_Gemella;g_Butyricimonas;g_Mogibacterium;g_Monoglobus;g_Olsenella;g_Coprobacillus;g_Coprobacter;g_Eggerthella;g_Sphingomonas;f_Bacteroidaceae;g_Muricoprocola;g_Mitsuokella;g_Paratractidigestivibacter;g_Hallella;g_Zea;g_Ructibacterium;g_Anaeromassilibacillus;g_Tractidigestivibacter;f_Acidaminococcaceae;g_Lancefieldella;g_Novosphingobium;g_Flavonifractor;g_Holdemania;g_Lacticaseibacillus;g_Terrisporobacter;c_Mollicutes;f_Atopobiaceae;g_Acidaminococcus;g_Raoultibacter;g_Fenollaria;g_Colidextribacter;g_Hungatella;g_Mesosutterella;g_Helicobacter;g_Luoshenia;g_Duodenibacillus;g_Pyramidobacter;g_Lawsonibacter;g_Dysosmobacter;g_Lactiplantibacillus;f_Clostridiaceae_1;g_Allobaculum;g_Leuconostoc;g_Stecheria;g_Laedolimicola;g_Parolsenella;g_Pararoseburia;g_Schaalia;g_Gallibacter;g_Adlercreutzia;g_Pediococcus;g_Mediterranea;g_Flintibacter;g_Hydrotalea;g_Sellimonas;g_Victivallis;g_Chlamydia;g_Oxalobacter;g_Allisonella;g_Oribacterium;g_Suilimivivens;g_Gordonibacter;g_Butyribacter;g_Intestinimonas;f_Oxalobacteraceae;g_Thermophilibacter;g_Paeniclostridium;f_Fusobacteriaceae;g_Porphyromonas;g_Cutibacterium;g_Sodaliphilus;g_Zhenhengia;g_Kluyvera;g_Staphylococcus;g_Fumia;g_Marseilla;g_Guopingia;o_Rhodospirillales;f_Porphyromonadaceae;g_Mailhella;g_Elusimicrobium;p_Pseudomonadota;f_Sutterellaceae;g_Prevotella;g_Christensenella;g_Abiotrophia;g_Sarcina;g_Corynebacterium;g_Anaerovibrio;g_Absicoccus;g_Solobacterium;g_Cloacibacillus;g_Merdimonas;g_Methylobacterium;g_Scardovia;g_Treponema;g_Butyricicoccus;g_Faecalicatena;g_Parvimonas;g_Frisingicoccus;g_Alloscardovia;g_Massilimicrobiota;g_Hoylesella;g_Faecalitalea;g_Ezakiella;g_Citrobacter;g_Youxingia;o_Enterobacterales;g_Brucella;g_Beduinibacterium;g_Baileyella;g_Stenotrophomonas;g_Anaeroplasma;f_Puniceicoccaceae;g_Cellulosilyticum;g_Anaerotruncus;g_Cardiobacterium;g_Campylobacter;g_Pseudoflavonifractor;f_Rikenellaceae;g_Ligaoa;g_Peptostreptococcus;g_Gabonibacter;g_Peptoniphilus;g_Actinomyces;f_Treponemataceae;g_Hydrogeniiclostridium;g_Gallalistipes;f_Pasteurellaceae;o_Spirochaetales;g_Asteroleplasma;o_Erysipelotrichales;g_Eubacterium;g_Propionibacterium;g_Lysinibacillus;g_Enteroscipio;g_Hafnia;g_Anaerofilum;g_Faecalicoccus;g_Mucispirillum;g_Dielma;c_Planctomycetia;g_Fannyhessea;g_Bilifractor;g_Sphingobium;g_Proteus;f_Yersiniaceae;g_Rubneribacter;g_Zongyangia;f_Micrococcaceae;g_Comamonas;g_Companilactobacillus;g_Fibrobacter;g_Levilactobacillus;g_Turicimonas;f_Veillonellaceae;g_Harryflintia;g_Anaeroglobus;g_Pseudoramibacter;g_Lautropia;g_Cellulosimicrobium;g_Diplocloster;g_Arcobacter;g_Atopobium;f_Barnesiellaceae;g_Anaerobiospirillum;c_Negativicutes;g_Cryptobacterium;g_Anaerofustis;g_Ihubacter;g_Aeromonas;o_Lactobacillales;g_Serratia;g_Finegoldia;g_Fructilactobacillus;g_Mammaliicoccus;g_Aerococcus;g_Metaprevotella;g_Longibaculum;c_Actinobacteria;g_Cetobacterium;f_Bifidobacteriaceae;g_Criibacterium;g_Gehongia;g_Faecalibaculum;g_Longicatena;g_Rodentibacter;g_Liquorilactobacillus;Bacteria;f_Syntrophomonadaceae;g_Amedibacillus;g_Pseudescherichia;g_Catenibacillus;g_Lachnoanaerobaculum;o_Burkholderiales;g_Traorella;g_Lawsonella;g_Gulosibacter;g_Moraxella;g_Waltera;c_Opitutia;f_Lactobacillaceae;g_Massiliimalia;g_Parascardovia;g_Eikenella;f_Fibrobacteraceae;NA;f_Bacillariophyta;g_Acinetobacter;g_Facklamia;g_Brachyspira;g_Neisseria;g_Desulfocucumis;g_Negativicoccus;g_Leptotrichia;f_Actinomycetaceae;c_Bacilli;g_Cloacibacterium;g_Jeotgalicoccus;g_Subdoligranulum;f_Streptococcaceae;f_Helicobacteraceae;g_Chryseobacterium;g_Shouchella;g_Lawsonia;g_Legionella;f_Comamonadaceae;g_Methanobrevibacter;f_Selenomonadaceae;c_Betaproteobacteria;f_Coriobacteriaceae;g_Intestinibacter;g_Fretibacterium
4827;0;11670;227;521;2815;1760;3956;968;235;84;619;2490;443;216;1197;291;827;0;0;467;101;1147;2069;1274;44;695;192;64;35;233;78;0;0;311;16;11;75;40;119;0;19;382;407;78;68;12;169;9;0;0;0;0;0;12;540;0;65;98;0;25;50;9;0;852;90;101;344;171;23;312;5;13;28;0;0;66;2;0;128;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;6;9;9;0;0;0;0;0;0;0;15;0;0;0;0;0;98;7;0;30;0;0;2;0;0;0;0;0;22;0;0;0;4;0;0;0;0;44;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;25;2721;629;7437;1299;999;2883;57;1622;93;536;504;1101;774;137;45;492;11;1307;495;195;394;1064;703;81;493;231;2379;77;278;137;111;30;426;13;0;45;12;267;238;78;21;49;39;0;24;112;26;0;1078;0;23;16;44;4;0;0;0;290;38;69;0;164;0;22;134;88;261;3095;86;2039;0;76;0;0;1143;214;0;279;268;10;0;0;0;10;5;0;0;0;0;21;15;10;0;0;0;0;0;0;11;2;282;0;0;12;0;0;5;4;0;0;0;0;0;0;7;103;91;0;0;0;0;0;0;18;0;51;0;0;8;91;0;0;0;0;0;0;34;0;0;12;0;0;0;0;0;0;0;8;0;0;0;0;0;53;0;0;0;0;0;13;0;0;0;0;0;36;0;0;0;0;5;0;0;0;0;31;0;0;0;21;8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;8;0;11;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;30;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;14;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;36;4007;427;26;596;638;8455;431;0;19;149;731;150;3114;247;49;1064;0;421;0;1151;1814;594;2229;25;938;86;1068;31;161;389;22;0;274;13;0;24;193;119;467;39;85;97;10;187;22;0;0;0;0;58;0;0;0;5;0;260;9;0;26;0;0;0;0;56;64;0;433;0;0;12;111;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;838;0;43;0;24;23;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;71;0;0;0;5;0;0;7;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;0;21;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;14;0;0;0;0;0;33;11;0;21;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6964;864;5140;1683;269;592;3334;378;22;148;656;1613;183;657;74;5438;337;111;481;144;283;22;43;4472;432;11;14;88;154;12;103;0;76;113;164;19;0;19;345;271;180;27;42;90;25;11;40;109;24;0;28;0;5;0;48;201;60;151;0;161;15;38;0;13;21;0;17;46;63;16;18;30;0;28;0;0;740;920;2;23;15;8;5;0;0;0;141;0;75;0;57;6;0;47;0;0;0;272;126;0;13;0;0;0;0;0;250;0;0;36;27;0;0;0;0;0;18;0;7;0;0;0;0;0;0;0;0;0;26;50;0;0;0;0;57;4;0;0;0;0;0;0;0;3;0;13;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;16;0;0;0;0;0;0;0;0;0;0;24;15;0;3;0;0;0;0;0;0;0;0;8;0;7;0;0;0;0;0;0;0;0;11;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2547;300;4232;436;1085;1595;404;904;821;72;268;270;124;334;814;661;207;721;60;2973;77;2105;163;351;1059;458;182;996;0;32;217;0;977;116;174;63;0;52;25;227;499;320;22;6;17;0;22;811;233;0;305;8;0;0;107;68;0;0;0;330;24;34;43;61;46;36;105;0;44;0;0;283;44;0;21;18;1474;638;21;1050;86;14;0;0;0;0;0;0;0;46;0;41;34;11;13;21;0;0;0;11;126;0;0;0;12;0;125;6;15;10;0;0;0;0;0;0;15;190;0;0;0;40;0;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;33;0;0;1;0;0;0;81;10;0;0;0;0;16;0;0;0;0;65;0;0;0;33;0;0;0;0;0;0;86;0;0;0;0;0;26;0;0;0;0;0;0;0;8;0;40;12;5;0;0;0;0;0;0;57;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;3;0;0;0;0;0;0;0;11;0;0;0;24;0;9;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;7;0;8;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8551;455;7740;603;67;232;3563;1465;0;239;7;23;6600;1459;7;88;38;750;0;154;1780;1213;349;1378;818;87;142;175;0;19;1071;0;44;57;130;129;0;20;271;164;424;30;35;791;0;283;0;0;11;0;0;0;0;4;41;12;0;0;0;0;336;14;0;12;0;20;34;0;132;0;57;199;140;0;0;0;0;0;0;4;0;86;0;0;17;0;28;0;10;0;0;0;0;0;87;0;0;0;0;0;0;0;29;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;110;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3918;308;5881;372;472;1594;1774;2492;146;356;119;234;959;2069;800;248;86;893;668;156;548;288;711;5293;1019;186;556;187;715;285;260;663;679;448;80;8;0;78;359;354;254;65;88;170;11;127;0;193;0;0;397;18;46;4;31;129;0;112;15;60;45;0;26;1962;30;7;73;95;141;0;63;340;39;124;0;215;76;13;0;52;73;0;10;0;20;158;0;0;21;0;0;0;0;0;0;12;44;46;0;0;10;0;36;64;29;23;14;0;16;0;0;0;0;0;0;0;56;32;60;0;37;0;25;0;6;0;0;20;0;0;0;89;0;18;0;0;19;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6462;68;638;0;0;0;38;1177;224;0;0;9181;0;0;0;10157;570;0;286;134;67;0;18;0;1996;55;16;80;0;0;1198;0;0;0;0;0;0;0;3;14;0;0;0;0;2;8;0;0;0;0;0;0;0;0;537;21;0;0;0;0;8;269;54;0;0;781;0;0;0;2191;61;0;0;0;0;0;0;0;0;0;0;0;99;0;23;0;0;0;0;0;593;0;0;0;0;0;0;10;0;17;0;330;0;0;0;0;0;0;0;0;0;26;0;0;0;10;9;0;0;0;0;0;0;0;15;0;0;0;0;613;0;0;0;0;0;919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5536;0;2803;291;315;5459;541;134;3453;602;585;7985;131;0;0;5467;283;28;0;0;0;34;17;49;1080;25;28;168;31;232;254;0;16;0;110;0;0;94;0;99;10;35;0;7;562;0;98;0;0;0;0;0;0;0;13;0;14;0;0;0;0;233;0;0;0;687;0;0;0;0;32;0;0;11;0;0;0;0;12;0;0;0;74;0;0;6;0;0;0;0;0;0;0;0;0;0;41;0;0;4;16;0;0;0;0;0;0;0;0;258;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;9;23;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;192;2201;2351;189;3097;235;114;4097;76;4487;5203;35;0;33;1394;442;15;0;27;12;0;15;145;1213;42;177;1215;21;114;129;57;2738;0;684;102;0;138;0;1177;0;0;10;0;347;0;443;0;0;0;0;92;0;0;0;0;214;0;897;0;0;99;0;0;10;357;7;0;14;37;51;0;13;0;0;8;31;14;0;0;0;0;43;0;94;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;22;0;0;0;91;0;0;0;0;8;0;0;0;0;14;0;0;468;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;214;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;9;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14486;38;609;75;259;2939;156;165;1207;373;104;436;157;645;180;1939;397;252;24;87;0;64;42;0;108;26;38;306;1779;35;190;27;349;0;383;7;0;20;0;67;256;362;0;38;9;6;0;95;35;0;59;0;5;0;20;97;148;0;8;15;7;64;0;61;10;392;0;6;0;118;0;27;0;0;0;0;172;67;4122;170;32;0;0;0;0;0;0;0;0;0;0;31;0;0;0;24;0;0;607;0;44;0;0;0;0;52;0;0;9;8;0;0;0;0;0;0;8;39;0;0;0;0;0;0;0;0;0;0;0;0;20;0;82;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;10;0;0;0;0;7;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;4093;4540;532;276;2213;2616;1055;1576;926;0;386;1533;36;23;1814;358;309;9;361;194;288;61;1833;999;57;475;109;0;117;110;0;25;7;271;53;0;63;438;976;0;558;62;158;28;61;62;15;0;0;23;131;1614;11;23;0;7;0;31;3;17;28;0;125;0;13;69;35;91;100;52;15;0;0;0;294;17;49;0;20;0;0;0;0;15;0;45;0;1200;0;0;0;0;0;0;0;0;0;0;0;21;43;18;0;0;0;0;0;0;109;34;0;0;0;19;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;38;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5556;722;4491;3602;54;145;2880;271;21;65;1685;103;62;15;1765;156;43;364;135;575;0;6;26;1280;498;67;51;39;4813;0;85;1251;8;288;51;82;0;5;2195;785;181;0;297;188;6;40;29;39;0;0;0;123;0;0;22;241;0;0;18;0;496;19;1708;0;90;0;107;248;117;0;0;0;56;129;18;0;233;341;64;11;569;46;0;0;0;52;9;0;0;14;0;0;0;447;0;0;0;0;0;0;99;0;0;27;0;0;74;0;0;0;0;50;0;0;0;0;0;9;0;0;20;0;0;32;193;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;27;0;0;0;0;0;0;0;7;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;28;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
240;963;2003;7134;73;520;5712;1067;106;139;183;576;2228;246;137;170;54;303;739;199;14;436;309;2413;929;132;35;854;16;24;104;0;325;19;43;10;0;24;897;408;602;0;18;268;6;80;0;188;72;0;88;0;122;0;57;524;0;962;0;39;62;5;0;0;193;18;56;52;47;0;0;76;0;55;0;51;533;163;137;181;22;0;5;0;0;0;0;0;2;0;0;0;6;22;91;0;0;0;18;0;20;0;0;0;0;0;88;0;0;0;40;0;0;0;0;0;13;32;0;207;51;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;49;0;10;0;0;0;25;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2806;0;8260;3132;1227;2806;984;87;16;218;615;27;421;0;30;131;99;601;2493;1882;0;62;0;453;423;93;22;286;0;0;85;0;1065;387;79;0;0;83;33;543;156;211;28;139;0;59;71;95;309;0;42;0;335;0;0;4;0;0;53;0;22;82;37;61;0;0;20;177;46;24;15;65;0;0;0;25;523;866;0;49;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;91;895;0;41;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;28;0;0;0;77;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
